MSG,3,1,1,344502,1,2021/11/13,00:00:00.162,2021/11/13,00:00:00.179,,33825,,,39.16832,-7.25122,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:00.204,2021/11/13,00:00:00.231,,41000,,,40.51097,-4.01713,,,,,,0
MSG,3,1,1,341699,1,2021/11/13,00:00:00.205,2021/11/13,00:00:00.232,,9050,,,40.04961,-3.63098,,,,,,0
MSG,3,1,1,345352,1,2021/11/13,00:00:00.356,2021/11/13,00:00:00.393,,30950,,,39.37976,-6.83021,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:00.435,2021/11/13,00:00:00.451,,23950,,,39.82162,-5.78503,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:00.470,2021/11/13,00:00:00.504,,6750,,,40.68577,-3.54159,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:00.517,2021/11/13,00:00:00.557,,12600,,,40.59187,-3.91162,,,,,,0
MSG,3,1,1,346146,1,2021/11/13,00:00:00.518,2021/11/13,00:00:00.557,,30700,,,39.59303,-6.47578,,,,,,0
MSG,3,1,1,3462C9,1,2021/11/13,00:00:00.551,2021/11/13,00:00:00.562,,32975,,,38.96498,-7.62606,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:00.708,2021/11/13,00:00:00.724,,41000,,,40.51126,-4.01599,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:00.757,2021/11/13,00:00:00.777,,33825,,,39.16742,-7.25232,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:00.870,2021/11/13,00:00:00.888,,6750,,,40.68614,-3.54178,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:01.005,2021/11/13,00:00:01.048,,23950,,,39.82092,-5.78650,,,,,,0
MSG,3,1,1,346146,1,2021/11/13,00:00:01.043,2021/11/13,00:00:01.053,,30700,,,39.59280,-6.47752,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:01.092,2021/11/13,00:00:01.106,,12625,,,40.59142,-3.91278,,,,,,0
MSG,3,1,1,504E2E,1,2021/11/13,00:00:01.096,2021/11/13,00:00:01.107,,36025,,,40.07086,-5.64753,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:01.172,2021/11/13,00:00:01.211,,41000,,,40.51153,-4.01488,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:01.247,2021/11/13,00:00:01.268,,33825,,,39.16653,-7.25348,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:01.280,2021/11/13,00:00:01.320,,6775,,,40.68656,-3.54190,,,,,,0
MSG,3,1,1,341699,1,2021/11/13,00:00:01.301,2021/11/13,00:00:01.324,,9025,,,40.05043,-3.62982,,,,,,0
MSG,3,1,1,3462C9,1,2021/11/13,00:00:01.461,2021/11/13,00:00:01.487,,32975,,,38.96352,-7.62836,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:01.465,2021/11/13,00:00:01.488,,23950,,,39.82050,-5.78754,,,,,,0
MSG,3,1,1,345352,1,2021/11/13,00:00:01.466,2021/11/13,00:00:01.488,,30975,,,39.37844,-6.83344,,,,,,0
MSG,3,1,1,346146,1,2021/11/13,00:00:01.468,2021/11/13,00:00:01.489,,30700,,,39.59259,-6.47882,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:01.542,2021/11/13,00:00:01.592,,12625,,,40.59099,-3.91375,,,,,,0
MSG,3,1,1,504E2E,1,2021/11/13,00:00:01.658,2021/11/13,00:00:01.703,,36025,,,40.07112,-5.64673,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:01.748,2021/11/13,00:00:01.762,,41000,,,40.51190,-4.01357,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:01.780,2021/11/13,00:00:01.814,,6775,,,40.68704,-3.54218,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:02.055,2021/11/13,00:00:02.087,,12625,,,40.59062,-3.91469,,,,,,0
MSG,3,1,1,504E2E,1,2021/11/13,00:00:02.160,2021/11/13,00:00:02.196,,36025,,,40.07142,-5.64560,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:02.196,2021/11/13,00:00:02.248,,41000,,,40.51213,-4.01269,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:02.202,2021/11/13,00:00:02.248,,33825,,,39.16500,-7.25549,,,,,,0
MSG,3,1,1,341699,1,2021/11/13,00:00:02.205,2021/11/13,00:00:02.249,,9000,,,40.05125,-3.62872,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:02.250,2021/11/13,00:00:02.302,,6775,,,40.68749,-3.54240,,,,,,0
MSG,3,1,1,346146,1,2021/11/13,00:00:02.355,2021/11/13,00:00:02.411,,30700,,,39.59217,-6.48169,,,,,,0
MSG,3,1,1,3462C9,1,2021/11/13,00:00:02.451,2021/11/13,00:00:02.471,,32975,,,38.96190,-7.63092,,,,,,0
MSG,3,1,1,345352,1,2021/11/13,00:00:02.456,2021/11/13,00:00:02.472,,30975,,,39.37728,-6.83630,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:02.495,2021/11/13,00:00:02.524,,23975,,,39.81921,-5.79027,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:02.630,2021/11/13,00:00:02.684,,12625,,,40.59011,-3.91594,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:02.650,2021/11/13,00:00:02.687,,6800,,,40.68787,-3.54265,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:02.727,2021/11/13,00:00:02.745,,33825,,,39.16411,-7.25659,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:02.732,2021/11/13,00:00:02.746,,41000,,,40.51241,-4.01160,,,,,,0
MSG,3,1,1,341699,1,2021/11/13,00:00:02.749,2021/11/13,00:00:02.795,,9000,,,40.05164,-3.62817,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:02.945,2021/11/13,00:00:02.964,,23975,,,39.81876,-5.79129,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:03.030,2021/11/13,00:00:03.069,,12650,,,40.58978,-3.91675,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:03.220,2021/11/13,00:00:03.237,,6800,,,40.68847,-3.54290,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:03.228,2021/11/13,00:00:03.285,,41000,,,40.51269,-4.01045,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:03.267,2021/11/13,00:00:03.291,,33825,,,39.16287,-7.25814,,,,,,0
MSG,3,1,1,341699,1,2021/11/13,00:00:03.293,2021/11/13,00:00:03.341,,8975,,,40.05208,-3.62762,,,,,,0
MSG,3,1,1,504E2E,1,2021/11/13,00:00:03.328,2021/11/13,00:00:03.346,,36025,,,40.07217,-5.64282,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:03.365,2021/11/13,00:00:03.397,,23975,,,39.81830,-5.79230,,,,,,0
MSG,3,1,1,345352,1,2021/11/13,00:00:03.486,2021/11/13,00:00:03.509,,31000,,,39.37612,-6.83923,,,,,,0
MSG,3,1,1,346146,1,2021/11/13,00:00:03.493,2021/11/13,00:00:03.510,,30725,,,39.59165,-6.48517,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:03.517,2021/11/13,00:00:03.560,,12650,,,40.58936,-3.91772,,,,,,0
MSG,3,1,1,3462C9,1,2021/11/13,00:00:03.521,2021/11/13,00:00:03.560,,32975,,,38.96013,-7.63371,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:03.676,2021/11/13,00:00:03.723,,41000,,,40.51300,-4.00934,,,,,,0
MSG,3,1,1,341699,1,2021/11/13,00:00:03.741,2021/11/13,00:00:03.779,,8975,,,40.05247,-3.62705,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:03.757,2021/11/13,00:00:03.781,,33850,,,39.16219,-7.25904,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:03.760,2021/11/13,00:00:03.783,,6825,,,40.68892,-3.54321,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:03.875,2021/11/13,00:00:03.891,,24000,,,39.81776,-5.79358,,,,,,0
MSG,3,1,1,3462C9,1,2021/11/13,00:00:04.011,2021/11/13,00:00:04.052,,32975,,,38.95929,-7.63501,,,,,,0
MSG,3,1,1,345352,1,2021/11/13,00:00:04.016,2021/11/13,00:00:04.053,,31000,,,39.37550,-6.84066,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:04.133,2021/11/13,00:00:04.164,,41000,,,40.51323,-4.00848,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:04.190,2021/11/13,00:00:04.218,,6825,,,40.68929,-3.54346,,,,,,0
MSG,3,1,1,341699,1,2021/11/13,00:00:04.213,2021/11/13,00:00:04.268,,8950,,,40.05295,-3.62653,,,,,,0
MSG,3,1,1,504E2E,1,2021/11/13,00:00:04.322,2021/11/13,00:00:04.377,,36025,,,40.07286,-5.64038,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:04.322,2021/11/13,00:00:04.377,,33850,,,39.16113,-7.26035,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:04.435,2021/11/13,00:00:04.487,,24000,,,39.81706,-5.79510,,,,,,0
MSG,3,1,1,346291,1,2021/11/13,00:00:04.509,2021/11/13,00:00:04.544,,24300,,,39.98679,-5.37993,,,,,,0
MSG,3,1,1,3462C9,1,2021/11/13,00:00:04.511,2021/11/13,00:00:04.545,,32975,,,38.95848,-7.63627,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:04.556,2021/11/13,00:00:04.598,,41000,,,40.51348,-4.00739,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:04.580,2021/11/13,00:00:04.602,,12650,,,40.58849,-3.91992,,,,,,0
MSG,3,1,1,345352,1,2021/11/13,00:00:04.596,2021/11/13,00:00:04.650,,31000,,,39.37482,-6.84239,,,,,,0
MSG,3,1,1,346146,1,2021/11/13,00:00:04.630,2021/11/13,00:00:04.655,,30725,,,39.59111,-6.48898,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:04.710,2021/11/13,00:00:04.760,,6850,,,40.68983,-3.54376,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:04.737,2021/11/13,00:00:04.765,,33850,,,39.16040,-7.26125,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:04.965,2021/11/13,00:00:04.984,,24000,,,39.81647,-5.79636,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:04.992,2021/11/13,00:00:05.035,,12675,,,40.58812,-3.92072,,,,,,0
MSG,3,1,1,345352,1,2021/11/13,00:00:05.026,2021/11/13,00:00:05.039,,31000,,,39.37436,-6.84359,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:05.117,2021/11/13,00:00:05.146,,41000,,,40.51378,-4.00629,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:05.120,2021/11/13,00:00:05.146,,6850,,,40.69025,-3.54401,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:05.287,2021/11/13,00:00:05.311,,33850,,,39.15956,-7.26233,,,,,,0
MSG,3,1,1,504E2E,1,2021/11/13,00:00:05.349,2021/11/13,00:00:05.366,,36025,,,40.07347,-5.63817,,,,,,0
MSG,3,1,1,346291,1,2021/11/13,00:00:05.359,2021/11/13,00:00:05.415,,24325,,,39.98579,-5.38226,,,,,,0
MSG,3,1,1,346146,1,2021/11/13,00:00:05.493,2021/11/13,00:00:05.528,,30725,,,39.59072,-6.49152,,,,,,0
MSG,3,1,1,3462C9,1,2021/11/13,00:00:05.501,2021/11/13,00:00:05.529,,32975,,,38.95705,-7.63855,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:05.505,2021/11/13,00:00:05.530,,12675,,,40.58766,-3.92188,,,,,,0
MSG,3,1,1,345352,1,2021/11/13,00:00:05.546,2021/11/13,00:00:05.581,,31000,,,39.37374,-6.84503,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:05.620,2021/11/13,00:00:05.638,,6875,,,40.69071,-3.54434,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:05.645,2021/11/13,00:00:05.689,,41000,,,40.51409,-4.00514,,,,,,0
MSG,3,1,1,341699,1,2021/11/13,00:00:05.726,2021/11/13,00:00:05.747,,8925,,,40.05424,-3.62499,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:05.867,2021/11/13,00:00:05.908,,33850,,,39.15849,-7.26367,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:05.942,2021/11/13,00:00:05.965,,12675,,,40.58731,-3.92268,,,,,,0
MSG,3,1,1,346385,1,2021/11/13,00:00:05.975,2021/11/13,00:00:06.017,,24000,,,39.81537,-5.79887,,,,,,0
MSG,3,1,1,E8044F,1,2021/11/13,00:00:06.130,2021/11/13,00:00:06.180,,6875,,,40.69116,-3.54462,,,,,,0
MSG,3,1,1,A7ED85,1,2021/11/13,00:00:06.149,2021/11/13,00:00:06.182,,41000,,,40.51437,-4.00403,,,,,,0
MSG,3,1,1,344502,1,2021/11/13,00:00:06.282,2021/11/13,00:00:06.294,,33850,,,39.15760,-7.26477,,,,,,0
MSG,3,1,1,3462C9,1,2021/11/13,00:00:06.331,2021/11/13,00:00:06.350,,32975,,,38.95560,-7.64087,,,,,,0
MSG,3,1,1,34640E,1,2021/11/13,00:00:06.367,2021/11/13,00:00:06.402,,12675,,,40.58694,-3.92362,,,,,,0
MSG,3,1,1,504E2E,1,2021/11/13,00:00:06.405,2021/11/13,00:00:06.453,,36025,,,40.07417,-5.63580,,,,,,0
